county_fips,eji_score
18157,-22.772767441860466
18159,0.6008
18161,0.6347
18163,-67.15580508474577
18165,0.6375400000000001
18167,0.690053125
18169,0.647575
18171,0.41819999999999996
18173,0.2412125
18175,0.5022428571428571
18177,0.7535888888888889
18179,0.5129285714285714
18181,0.5380111111111111
18183,0.403525
19001,0.47800000000000004
19003,0.51325
19005,0.30846
19007,0.71366
19009,0.4139333333333333
19011,0.24534285714285714
19013,0.4467564102564103
19015,0.30537142857142857
19017,0.2053625
19019,0.27743333333333337
19021,0.4032166666666667
19023,0.41126000000000007
19025,0.424725
19027,0.3393333333333333
19029,0.6263
19031,0.21147999999999997
19033,0.46121666666666666
19035,0.46622
19037,0.399125
19039,0.6166333333333333
19041,0.36922
19043,0.5587333333333333
19045,0.47855000000000003
19047,0.46525
19049,0.1509263157894737
19051,0.478
19053,0.4573
19055,0.349325
19057,0.5604545454545454
19059,0.26626666666666665
19061,0.31944814814814815
19063,0.48325
19065,0.4876714285714286
19067,0.47481999999999996
19069,0.5226333333333334
19071,0.3647666666666667
19073,0.533775
19075,0.20315
19077,0.3691333333333333
19079,0.43892
19081,0.41385
19083,0.5337999999999999
19085,0.36116000000000004
19087,0.37004000000000004
19089,0.43133333333333335
19091,0.5282250000000001
19093,0.5226666666666667
19095,0.276375
19097,0.43378333333333335
19099,-99.54756
19101,0.7071799999999999
19103,0.30067499999999997
19105,0.2803857142857143
19107,0.417825
19109,0.4880166666666667
19111,0.5541454545454546
19113,0.29529444444444447
19115,0.4106666666666667
19117,0.6189
19119,0.29936666666666667
19121,0.137325
19123,0.4566142857142857
19125,0.24496
19127,0.3744818181818182
19129,0.29106
19131,0.4763
19133,0.440325
19135,0.44273333333333326
19137,0.606725
19139,0.44161
19141,0.4851
19143,0.44889999999999997
19145,0.5328666666666667
19147,0.373025
19149,0.39703333333333335
19151,0.5858333333333333
19153,-8.56760892857143
19155,0.4896933333333333
19157,0.48995999999999995
19159,0.45994999999999997
19161,0.326025
19163,0.4182333333333333
19165,0.351025
19167,0.29448888888888886
